date,serial_number,model,capacity_bytes,failure,smart_9_raw,smart_5_raw,smart_187_raw,smart_188_raw,smart_197_raw,smart_198_raw,smart_194_raw
2024-07-02,SYN00003,SYN-MODEL,8000000000000,0,17149.0,0.0,0.0,0.0,0.0,0.0,27.5
2024-07-03,SYN00003,SYN-MODEL,8000000000000,0,17173.0,0.0,0.0,0.0,0.0,0.0,25.2
2024-07-04,SYN00003,SYN-MODEL,8000000000000,0,17197.0,0.0,0.0,0.0,0.0,0.0,25.2
2024-07-05,SYN00003,SYN-MODEL,8000000000000,0,17221.0,0.0,0.0,0.0,0.0,0.0,29.2
2024-07-06,SYN00003,SYN-MODEL,8000000000000,0,17245.0,0.0,0.0,0.0,0.0,0.0,26.4
2024-07-07,SYN00003,SYN-MODEL,8000000000000,0,17269.0,0.0,0.0,0.0,0.0,0.0,26.2
2024-07-08,SYN00003,SYN-MODEL,8000000000000,0,17293.0,0.0,0.0,0.0,0.0,0.0,25.9
2024-07-09,SYN00003,SYN-MODEL,8000000000000,0,17317.0,0.0,0.0,0.0,0.0,0.0,26.9
2024-07-10,SYN00003,SYN-MODEL,8000000000000,0,17341.0,0.0,0.0,0.0,0.0,0.0,25.2
2024-07-11,SYN00003,SYN-MODEL,8000000000000,0,17365.0,0.0,0.0,0.0,0.0,0.0,26.3
2024-07-12,SYN00003,SYN-MODEL,8000000000000,0,17389.0,0.0,0.0,0.0,0.0,0.0,27.9
2024-07-13,SYN00003,SYN-MODEL,8000000000000,0,17413.0,0.0,0.0,0.0,0.0,0.0,25.8
2024-07-14,SYN00003,SYN-MODEL,8000000000000,0,17437.0,0.0,0.0,0.0,0.0,0.0,22.7
2024-07-15,SYN00003,SYN-MODEL,8000000000000,0,17461.0,0.0,0.0,0.0,0.0,0.0,25.3
2024-07-16,SYN00003,SYN-MODEL,8000000000000,0,17485.0,0.0,0.0,0.0,0.0,0.0,27.4
2024-07-17,SYN00003,SYN-MODEL,8000000000000,0,17509.0,0.0,0.0,0.0,0.0,0.0,27.9
2024-07-18,SYN00003,SYN-MODEL,8000000000000,0,17533.0,0.0,0.0,0.0,0.0,0.0,26.8
2024-07-19,SYN00003,SYN-MODEL,8000000000000,0,17557.0,0.0,0.0,0.0,0.0,0.0,28.4
2024-07-20,SYN00003,SYN-MODEL,8000000000000,0,17581.0,0.0,0.0,0.0,0.0,0.0,24.7
2024-07-21,SYN00003,SYN-MODEL,8000000000000,0,17605.0,0.0,0.0,0.0,0.0,0.0,28.2
2024-07-22,SYN00003,SYN-MODEL,8000000000000,0,17629.0,0.0,0.0,0.0,0.0,0.0,26.6
2024-07-23,SYN00003,SYN-MODEL,8000000000000,0,17653.0,0.0,0.0,0.0,0.0,0.0,27.3
2024-07-24,SYN00003,SYN-MODEL,8000000000000,0,17677.0,0.0,0.0,0.0,0.0,0.0,22.0
2024-07-25,SYN00003,SYN-MODEL,8000000000000,0,17701.0,0.0,0.0,0.0,0.0,0.0,27.6
2024-07-26,SYN00003,SYN-MODEL,8000000000000,0,17725.0,0.0,0.0,0.0,0.0,0.0,26.6
2024-07-27,SYN00003,SYN-MODEL,8000000000000,0,17749.0,0.0,0.0,0.0,0.0,0.0,29.1
2024-07-28,SYN00003,SYN-MODEL,8000000000000,0,17773.0,0.0,0.0,0.0,0.0,0.0,26.5
2024-07-29,SYN00003,SYN-MODEL,8000000000000,0,17797.0,0.0,0.0,0.0,0.0,0.0,24.8
2024-07-30,SYN00003,SYN-MODEL,8000000000000,0,17821.0,0.0,0.0,0.0,0.0,0.0,25.1
2024-07-31,SYN00003,SYN-MODEL,8000000000000,0,17845.0,0.0,0.0,0.0,0.0,0.0,26.9
2024-08-01,SYN00003,SYN-MODEL,8000000000000,0,17869.0,0.0,0.0,0.0,0.0,0.0,26.7
2024-08-02,SYN00003,SYN-MODEL,8000000000000,0,17893.0,0.0,0.0,0.0,0.0,0.0,25.3
2024-08-03,SYN00003,SYN-MODEL,8000000000000,0,17917.0,0.0,0.0,0.0,0.0,0.0,24.7
2024-08-04,SYN00003,SYN-MODEL,8000000000000,0,17941.0,0.0,0.0,0.0,0.0,0.0,28.5
2024-08-05,SYN00003,SYN-MODEL,8000000000000,0,17965.0,0.0,0.0,0.0,0.0,0.0,25.9
2024-08-06,SYN00003,SYN-MODEL,8000000000000,0,17989.0,0.0,0.0,0.0,0.0,0.0,26.2
2024-08-07,SYN00003,SYN-MODEL,8000000000000,0,18013.0,0.0,0.0,0.0,0.0,0.0,25.5
2024-08-08,SYN00003,SYN-MODEL,8000000000000,0,18037.0,0.0,0.0,0.0,0.0,0.0,28.4
2024-08-09,SYN00003,SYN-MODEL,8000000000000,0,18061.0,0.0,0.0,0.0,0.0,0.0,27.9
2024-08-10,SYN00003,SYN-MODEL,8000000000000,0,18085.0,0.0,0.0,0.0,0.0,0.0,24.7
2024-08-11,SYN00003,SYN-MODEL,8000000000000,0,18109.0,0.0,0.0,0.0,0.0,0.0,26.1
2024-08-12,SYN00003,SYN-MODEL,8000000000000,0,18133.0,0.0,0.0,0.0,0.0,0.0,24.9
2024-08-13,SYN00003,SYN-MODEL,8000000000000,0,18157.0,0.0,0.0,0.0,0.0,0.0,29.0
2024-08-14,SYN00003,SYN-MODEL,8000000000000,0,18181.0,0.0,0.0,0.0,0.0,0.0,26.9
2024-08-15,SYN00003,SYN-MODEL,8000000000000,0,18205.0,0.0,0.0,0.0,0.0,0.0,25.8
2024-08-16,SYN00003,SYN-MODEL,8000000000000,0,18229.0,0.0,0.0,0.0,0.0,0.0,25.8
2024-08-17,SYN00003,SYN-MODEL,8000000000000,0,18253.0,0.0,0.0,0.0,0.0,0.0,27.1
2024-08-18,SYN00003,SYN-MODEL,8000000000000,0,18277.0,0.0,0.0,0.0,0.0,0.0,25.9
2024-08-19,SYN00003,SYN-MODEL,8000000000000,0,18301.0,0.0,0.0,0.0,0.0,0.0,28.6
2024-08-20,SYN00003,SYN-MODEL,8000000000000,0,18325.0,0.0,0.0,0.0,0.0,0.0,24.9
2024-08-21,SYN00003,SYN-MODEL,8000000000000,0,18349.0,0.0,0.0,0.0,0.0,0.0,24.4
2024-08-22,SYN00003,SYN-MODEL,8000000000000,0,18373.0,0.0,0.0,0.0,0.0,0.0,28.4
2024-08-23,SYN00003,SYN-MODEL,8000000000000,0,18397.0,0.0,0.0,0.0,0.0,0.0,25.6
2024-08-24,SYN00003,SYN-MODEL,8000000000000,0,18421.0,0.0,0.0,0.0,0.0,0.0,28.4
2024-08-25,SYN00003,SYN-MODEL,8000000000000,0,18445.0,0.0,0.0,0.0,0.0,0.0,27.6
2024-08-26,SYN00003,SYN-MODEL,8000000000000,0,18469.0,0.0,0.0,0.0,0.0,0.0,24.2
2024-08-27,SYN00003,SYN-MODEL,8000000000000,0,18493.0,0.0,0.0,0.0,0.0,0.0,25.3
2024-08-28,SYN00003,SYN-MODEL,8000000000000,0,18517.0,0.0,0.0,0.0,0.0,0.0,26.3
2024-08-29,SYN00003,SYN-MODEL,8000000000000,0,18541.0,0.0,0.0,0.0,0.0,0.0,25.9
2024-08-30,SYN00003,SYN-MODEL,8000000000000,0,18565.0,0.0,0.0,0.0,0.0,0.0,26.7
2024-08-31,SYN00003,SYN-MODEL,8000000000000,0,18589.0,0.0,0.0,0.0,0.0,0.0,25.3
2024-09-01,SYN00003,SYN-MODEL,8000000000000,0,18613.0,0.0,0.0,0.0,0.0,0.0,26.1
2024-09-02,SYN00003,SYN-MODEL,8000000000000,0,18637.0,0.0,0.0,0.0,0.0,0.0,27.8
2024-09-03,SYN00003,SYN-MODEL,8000000000000,0,18661.0,0.0,0.0,0.0,0.0,0.0,28.3
2024-09-04,SYN00003,SYN-MODEL,8000000000000,0,18685.0,0.0,0.0,0.0,0.0,0.0,25.1
2024-09-05,SYN00003,SYN-MODEL,8000000000000,0,18709.0,0.0,0.0,0.0,0.0,0.0,25.9
2024-09-06,SYN00003,SYN-MODEL,8000000000000,0,18733.0,0.0,0.0,0.0,0.0,0.0,26.1
2024-09-07,SYN00003,SYN-MODEL,8000000000000,0,18757.0,0.0,0.0,0.0,0.0,0.0,24.2
2024-09-08,SYN00003,SYN-MODEL,8000000000000,0,18781.0,0.0,0.0,0.0,0.0,0.0,27.7
2024-09-09,SYN00003,SYN-MODEL,8000000000000,0,18805.0,0.0,0.0,0.0,0.0,0.0,27.1
2024-09-10,SYN00003,SYN-MODEL,8000000000000,0,18829.0,0.0,0.0,0.0,0.0,0.0,27.0
2024-09-11,SYN00003,SYN-MODEL,8000000000000,0,18853.0,0.0,0.0,0.0,0.0,0.0,26.1
2024-09-12,SYN00003,SYN-MODEL,8000000000000,0,18877.0,0.0,0.0,0.0,0.0,0.0,27.6
2024-09-13,SYN00003,SYN-MODEL,8000000000000,0,18901.0,0.0,0.0,0.0,0.0,0.0,27.7
2024-09-14,SYN00003,SYN-MODEL,8000000000000,0,18925.0,0.0,0.0,0.0,0.0,0.0,28.0
2024-09-15,SYN00003,SYN-MODEL,8000000000000,0,18949.0,0.0,0.0,0.0,0.0,0.0,26.0
2024-09-16,SYN00003,SYN-MODEL,8000000000000,0,18973.0,0.0,0.0,0.0,0.0,0.0,26.8
2024-09-17,SYN00003,SYN-MODEL,8000000000000,0,18997.0,0.0,0.0,0.0,0.0,0.0,25.7
2024-09-18,SYN00003,SYN-MODEL,8000000000000,0,19021.0,0.0,0.0,0.0,0.0,0.0,25.8
2024-09-19,SYN00003,SYN-MODEL,8000000000000,0,19045.0,0.0,0.0,0.0,0.0,0.0,27.7
2024-09-20,SYN00003,SYN-MODEL,8000000000000,0,19069.0,0.0,0.0,0.0,0.0,0.0,26.3
2024-09-21,SYN00003,SYN-MODEL,8000000000000,0,19093.0,0.0,0.0,0.0,0.0,0.0,26.0
2024-09-22,SYN00003,SYN-MODEL,8000000000000,0,19117.0,0.0,0.0,0.0,0.0,0.0,27.2
2024-09-23,SYN00003,SYN-MODEL,8000000000000,0,19141.0,0.0,0.0,0.0,0.0,0.0,27.3
2024-09-24,SYN00003,SYN-MODEL,8000000000000,0,19165.0,0.0,0.0,0.0,0.0,0.0,25.1
2024-09-25,SYN00003,SYN-MODEL,8000000000000,0,19189.0,0.0,0.0,0.0,0.0,0.0,25.3
2024-09-26,SYN00003,SYN-MODEL,8000000000000,0,19213.0,0.0,0.0,0.0,0.0,0.0,27.3
2024-09-27,SYN00003,SYN-MODEL,8000000000000,0,19237.0,0.0,0.0,0.0,0.0,0.0,27.0
2024-09-28,SYN00003,SYN-MODEL,8000000000000,0,19261.0,0.0,0.0,0.0,0.0,0.0,25.9
2024-09-29,SYN00003,SYN-MODEL,8000000000000,0,19285.0,0.0,0.0,0.0,0.0,0.0,28.1
2024-09-30,SYN00003,SYN-MODEL,8000000000000,0,19309.0,0.0,0.0,0.0,0.0,0.0,26.1
2024-10-01,SYN00003,SYN-MODEL,8000000000000,0,19333.0,0.0,0.0,0.0,0.0,0.0,23.4
2024-10-02,SYN00003,SYN-MODEL,8000000000000,0,19357.0,0.0,0.0,0.0,0.0,0.0,25.1
2024-10-03,SYN00003,SYN-MODEL,8000000000000,0,19381.0,0.0,0.0,0.0,0.0,0.0,24.0
2024-10-04,SYN00003,SYN-MODEL,8000000000000,0,19405.0,0.0,0.0,0.0,0.0,0.0,28.0
2024-10-05,SYN00003,SYN-MODEL,8000000000000,0,19429.0,0.0,0.0,0.0,0.0,0.0,27.0
2024-10-06,SYN00003,SYN-MODEL,8000000000000,0,19453.0,0.0,0.0,0.0,0.0,0.0,26.4
2024-10-07,SYN00003,SYN-MODEL,8000000000000,0,19477.0,0.0,0.0,0.0,0.0,0.0,22.8
2024-10-08,SYN00003,SYN-MODEL,8000000000000,0,19501.0,0.0,0.0,0.0,0.0,0.0,24.0
2024-10-09,SYN00003,SYN-MODEL,8000000000000,0,19525.0,0.0,0.0,0.0,0.0,0.0,26.0
2024-10-10,SYN00003,SYN-MODEL,8000000000000,0,19549.0,0.0,0.0,0.0,0.0,0.0,23.6
2024-10-11,SYN00003,SYN-MODEL,8000000000000,0,19573.0,0.0,0.0,0.0,0.0,0.0,27.7
2024-10-12,SYN00003,SYN-MODEL,8000000000000,0,19597.0,0.0,0.0,0.0,0.0,0.0,26.1
2024-10-13,SYN00003,SYN-MODEL,8000000000000,0,19621.0,0.0,0.0,0.0,0.0,0.0,26.0
2024-10-14,SYN00003,SYN-MODEL,8000000000000,0,19645.0,0.0,0.0,0.0,0.0,0.0,26.2
2024-10-15,SYN00003,SYN-MODEL,8000000000000,0,19669.0,0.0,0.0,0.0,0.0,0.0,24.8
2024-10-16,SYN00003,SYN-MODEL,8000000000000,0,19693.0,0.0,0.0,0.0,0.0,0.0,24.7
2024-10-17,SYN00003,SYN-MODEL,8000000000000,0,19717.0,0.0,0.0,0.0,0.0,0.0,23.4
2024-10-18,SYN00003,SYN-MODEL,8000000000000,0,19741.0,0.0,0.0,0.0,0.0,0.0,26.3
2024-10-19,SYN00003,SYN-MODEL,8000000000000,0,19765.0,0.0,0.0,0.0,0.0,0.0,26.9
2024-10-20,SYN00003,SYN-MODEL,8000000000000,0,19789.0,0.0,0.0,0.0,0.0,0.0,25.9
2024-10-21,SYN00003,SYN-MODEL,8000000000000,0,19813.0,0.0,0.0,0.0,0.0,0.0,25.8
2024-10-22,SYN00003,SYN-MODEL,8000000000000,0,19837.0,0.0,0.0,0.0,0.0,0.0,24.8
2024-10-23,SYN00003,SYN-MODEL,8000000000000,0,19861.0,0.0,0.0,0.0,0.0,0.0,26.6
2024-10-24,SYN00003,SYN-MODEL,8000000000000,0,19885.0,0.0,0.0,0.0,0.0,0.0,22.6
2024-10-25,SYN00003,SYN-MODEL,8000000000000,0,19909.0,0.0,0.0,0.0,0.0,0.0,24.6
2024-10-26,SYN00003,SYN-MODEL,8000000000000,0,19933.0,0.0,0.0,0.0,0.0,0.0,25.3
2024-10-27,SYN00003,SYN-MODEL,8000000000000,0,19957.0,0.0,0.0,0.0,0.0,0.0,25.5
2024-10-28,SYN00003,SYN-MODEL,8000000000000,0,19981.0,0.0,0.0,0.0,0.0,0.0,26.6
2024-07-01,SYN00004,SYN-MODEL,8000000000000,0,25017.0,0.0,0.0,0.0,0.0,0.0,35.8
2024-07-02,SYN00004,SYN-MODEL,8000000000000,0,25041.0,0.0,0.0,0.0,0.0,0.0,34.7
2024-07-03,SYN00004,SYN-MODEL,8000000000000,0,25065.0,0.0,0.0,0.0,0.0,0.0,35.6
2024-07-04,SYN00004,SYN-MODEL,8000000000000,0,25089.0,0.0,0.0,0.0,0.0,0.0,36.3
2024-07-05,SYN00004,SYN-MODEL,8000000000000,0,25113.0,0.0,0.0,0.0,0.0,0.0,34.3
2024-07-06,SYN00004,SYN-MODEL,8000000000000,0,25137.0,0.0,0.0,0.0,0.0,0.0,31.6
2024-07-07,SYN00004,SYN-MODEL,8000000000000,0,25161.0,0.0,0.0,0.0,0.0,0.0,35.2
2024-07-08,SYN00004,SYN-MODEL,8000000000000,0,25185.0,0.0,0.0,0.0,0.0,0.0,32.2
2024-07-09,SYN00004,SYN-MODEL,8000000000000,0,25209.0,0.0,0.0,0.0,0.0,0.0,36.5
2024-07-10,SYN00004,SYN-MODEL,8000000000000,0,25233.0,0.0,0.0,0.0,0.0,0.0,36.3
2024-07-11,SYN00004,SYN-MODEL,8000000000000,0,25257.0,0.0,0.0,0.0,0.0,0.0,33.0
2024-07-12,SYN00004,SYN-MODEL,8000000000000,0,25281.0,0.0,0.0,0.0,0.0,0.0,32.1
2024-07-13,SYN00004,SYN-MODEL,8000000000000,0,25305.0,0.0,0.0,0.0,0.0,0.0,32.7
2024-07-14,SYN00004,SYN-MODEL,8000000000000,0,25329.0,0.0,0.0,0.0,0.0,0.0,33.6
2024-07-15,SYN00004,SYN-MODEL,8000000000000,0,25353.0,0.0,0.0,0.0,0.0,0.0,35.7
2024-07-16,SYN00004,SYN-MODEL,8000000000000,0,25377.0,0.0,0.0,0.0,0.0,0.0,31.9
2024-07-17,SYN00004,SYN-MODEL,8000000000000,0,25401.0,0.0,0.0,0.0,0.0,0.0,35.1
2024-07-18,SYN00004,SYN-MODEL,8000000000000,0,25425.0,0.0,0.0,0.0,0.0,0.0,30.6
2024-07-19,SYN00004,SYN-MODEL,8000000000000,0,25449.0,1.0,1.0,0.0,1.0,0.0,36.3
2024-07-20,SYN00004,SYN-MODEL,8000000000000,0,25473.0,2.0,2.0,0.0,1.0,0.0,37.4
2024-07-21,SYN00004,SYN-MODEL,8000000000000,0,25497.0,2.0,2.0,0.0,1.0,0.0,34.0
2024-07-22,SYN00004,SYN-MODEL,8000000000000,0,25521.0,2.0,2.0,0.0,1.0,0.0,36.1
2024-07-23,SYN00004,SYN-MODEL,8000000000000,0,25545.0,2.0,2.0,0.0,2.0,0.0,34.2
2024-07-24,SYN00004,SYN-MODEL,8000000000000,0,25569.0,2.0,2.0,0.0,3.0,0.0,32.8
2024-07-25,SYN00004,SYN-MODEL,8000000000000,0,25593.0,2.0,2.0,0.0,4.0,0.0,32.7
2024-07-26,SYN00004,SYN-MODEL,8000000000000,0,25617.0,2.0,2.0,0.0,5.0,0.0,30.8
2024-07-27,SYN00004,SYN-MODEL,8000000000000,0,25641.0,2.0,2.0,0.0,5.0,0.0,30.9
2024-07-28,SYN00004,SYN-MODEL,8000000000000,0,25665.0,2.0,2.0,0.0,6.0,0.0,31.1
2024-07-29,SYN00004,SYN-MODEL,8000000000000,0,25689.0,3.0,2.0,0.0,6.0,0.0,33.5
2024-07-30,SYN00004,SYN-MODEL,8000000000000,0,25713.0,3.0,2.0,0.0,6.0,0.0,34.8
2024-07-31,SYN00004,SYN-MODEL,8000000000000,0,25737.0,3.0,2.0,0.0,8.0,0.0,32.9
2024-08-01,SYN00004,SYN-MODEL,8000000000000,0,25761.0,3.0,3.0,0.0,8.0,0.0,34.1
2024-08-02,SYN00004,SYN-MODEL,8000000000000,0,25785.0,4.0,3.0,0.0,8.0,0.0,34.0
2024-08-03,SYN00004,SYN-MODEL,8000000000000,0,25809.0,4.0,3.0,0.0,9.0,0.0,31.9
2024-08-04,SYN00004,SYN-MODEL,8000000000000,0,25833.0,4.0,3.0,0.0,9.0,0.0,33.1
2024-08-05,SYN00004,SYN-MODEL,8000000000000,0,25857.0,4.0,3.0,0.0,10.0,0.0,32.5
2024-08-06,SYN00004,SYN-MODEL,8000000000000,0,25881.0,6.0,3.0,0.0,10.0,0.0,34.9
2024-08-07,SYN00004,SYN-MODEL,8000000000000,0,25905.0,6.0,3.0,0.0,12.0,0.0,36.8
2024-08-08,SYN00004,SYN-MODEL,8000000000000,0,25929.0,6.0,3.0,0.0,12.0,0.0,38.1
2024-08-09,SYN00004,SYN-MODEL,8000000000000,0,25953.0,6.0,3.0,0.0,13.0,0.0,33.6
2024-08-10,SYN00004,SYN-MODEL,8000000000000,0,25977.0,7.0,3.0,0.0,13.0,0.0,37.7
2024-08-11,SYN00004,SYN-MODEL,8000000000000,0,26001.0,8.0,3.0,0.0,13.0,0.0,33.4
2024-08-12,SYN00004,SYN-MODEL,8000000000000,0,26025.0,8.0,4.0,0.0,13.0,0.0,33.0
2024-08-13,SYN00004,SYN-MODEL,8000000000000,0,26049.0,8.0,4.0,0.0,13.0,0.0,33.7
2024-08-14,SYN00004,SYN-MODEL,8000000000000,0,26073.0,9.0,4.0,0.0,14.0,0.0,36.4
2024-08-15,SYN00004,SYN-MODEL,8000000000000,0,26097.0,9.0,4.0,0.0,14.0,0.0,36.3
2024-08-16,SYN00004,SYN-MODEL,8000000000000,0,26121.0,9.0,4.0,0.0,14.0,0.0,36.4
2024-08-17,SYN00004,SYN-MODEL,8000000000000,0,26145.0,9.0,4.0,0.0,15.0,0.0,35.6
2024-08-18,SYN00004,SYN-MODEL,8000000000000,0,26169.0,9.0,4.0,0.0,15.0,0.0,33.8
2024-08-19,SYN00004,SYN-MODEL,8000000000000,0,26193.0,9.0,4.0,0.0,16.0,0.0,31.9
2024-08-20,SYN00004,SYN-MODEL,8000000000000,0,26217.0,9.0,4.0,0.0,16.0,0.0,33.9
2024-08-21,SYN00004,SYN-MODEL,8000000000000,0,26241.0,9.0,4.0,0.0,16.0,0.0,38.0
2024-08-22,SYN00004,SYN-MODEL,8000000000000,0,26265.0,10.0,4.0,0.0,18.0,0.0,37.0
2024-08-23,SYN00004,SYN-MODEL,8000000000000,0,26289.0,11.0,4.0,0.0,19.0,0.0,37.4
2024-08-24,SYN00004,SYN-MODEL,8000000000000,0,26313.0,11.0,4.0,0.0,19.0,0.0,37.0
2024-08-25,SYN00004,SYN-MODEL,8000000000000,0,26337.0,12.0,4.0,0.0,19.0,0.0,34.7
2024-08-26,SYN00004,SYN-MODEL,8000000000000,0,26361.0,12.0,4.0,0.0,19.0,0.0,35.3
2024-08-27,SYN00004,SYN-MODEL,8000000000000,1,26385.0,13.0,4.0,0.0,19.0,0.0,35.8
2024-07-01,SYN00005,SYN-MODEL,8000000000000,0,31106.0,0.0,0.0,0.0,0.0,0.0,31.9
2024-07-02,SYN00005,SYN-MODEL,8000000000000,0,31130.0,0.0,0.0,0.0,0.0,0.0,29.3
2024-07-03,SYN00005,SYN-MODEL,8000000000000,0,31154.0,0.0,0.0,0.0,0.0,0.0,33.2
2024-07-04,SYN00005,SYN-MODEL,8000000000000,0,31178.0,0.0,0.0,0.0,0.0,0.0,31.7
2024-07-05,SYN00005,SYN-MODEL,8000000000000,0,31202.0,0.0,0.0,0.0,0.0,0.0,31.8
2024-07-06,SYN00005,SYN-MODEL,8000000000000,0,31226.0,0.0,0.0,0.0,0.0,0.0,30.1
2024-07-07,SYN00005,SYN-MODEL,8000000000000,0,31250.0,0.0,0.0,0.0,0.0,0.0,31.3
2024-07-08,SYN00005,SYN-MODEL,8000000000000,0,31274.0,0.0,0.0,0.0,0.0,0.0,33.0
2024-07-09,SYN00005,SYN-MODEL,8000000000000,0,31298.0,0.0,0.0,0.0,0.0,0.0,31.0
2024-07-10,SYN00005,SYN-MODEL,8000000000000,0,31322.0,0.0,0.0,0.0,0.0,0.0,31.3
2024-07-11,SYN00005,SYN-MODEL,8000000000000,0,31346.0,0.0,0.0,0.0,0.0,0.0,31.5
2024-07-12,SYN00005,SYN-MODEL,8000000000000,0,31370.0,0.0,0.0,0.0,0.0,0.0,28.6
2024-07-13,SYN00005,SYN-MODEL,8000000000000,0,31394.0,0.0,0.0,0.0,0.0,0.0,30.7
2024-07-14,SYN00005,SYN-MODEL,8000000000000,0,31418.0,0.0,0.0,0.0,0.0,0.0,32.0
2024-07-15,SYN00005,SYN-MODEL,8000000000000,0,31442.0,0.0,0.0,0.0,0.0,0.0,30.3
2024-07-16,SYN00005,SYN-MODEL,8000000000000,0,31466.0,0.0,0.0,0.0,0.0,0.0,30.9
2024-07-17,SYN00005,SYN-MODEL,8000000000000,0,31490.0,0.0,0.0,0.0,0.0,0.0,31.0
2024-07-18,SYN00005,SYN-MODEL,8000000000000,0,31514.0,0.0,0.0,0.0,0.0,0.0,28.6
2024-07-19,SYN00005,SYN-MODEL,8000000000000,0,31538.0,0.0,0.0,0.0,0.0,0.0,32.2
2024-07-20,SYN00005,SYN-MODEL,8000000000000,0,31562.0,0.0,0.0,0.0,0.0,0.0,29.0
2024-07-21,SYN00005,SYN-MODEL,8000000000000,0,31586.0,0.0,0.0,0.0,0.0,0.0,31.6
2024-07-22,SYN00005,SYN-MODEL,8000000000000,0,31610.0,0.0,0.0,0.0,0.0,0.0,30.8
2024-07-23,SYN00005,SYN-MODEL,8000000000000,0,31634.0,0.0,0.0,0.0,0.0,0.0,30.5
2024-07-24,SYN00005,SYN-MODEL,8000000000000,0,31658.0,0.0,0.0,0.0,0.0,0.0,31.1
2024-07-25,SYN00005,SYN-MODEL,8000000000000,0,31682.0,0.0,0.0,0.0,0.0,0.0,32.1
2024-07-26,SYN00005,SYN-MODEL,8000000000000,0,31706.0,0.0,0.0,0.0,0.0,0.0,32.2
2024-07-27,SYN00005,SYN-MODEL,8000000000000,0,31730.0,0.0,0.0,0.0,0.0,0.0,30.4
2024-07-28,SYN00005,SYN-MODEL,8000000000000,0,31754.0,0.0,0.0,0.0,0.0,0.0,30.8
2024-07-29,SYN00005,SYN-MODEL,8000000000000,0,31778.0,0.0,0.0,0.0,0.0,0.0,29.7
2024-07-30,SYN00005,SYN-MODEL,8000000000000,0,31802.0,0.0,0.0,0.0,0.0,0.0,28.8
2024-07-31,SYN00005,SYN-MODEL,8000000000000,0,31826.0,0.0,0.0,0.0,0.0,0.0,32.4
2024-08-01,SYN00005,SYN-MODEL,8000000000000,0,31850.0,0.0,0.0,0.0,0.0,0.0,29.4
2024-08-02,SYN00005,SYN-MODEL,8000000000000,0,31874.0,0.0,0.0,0.0,0.0,0.0,29.9
2024-08-03,SYN00005,SYN-MODEL,8000000000000,0,31898.0,0.0,0.0,0.0,0.0,0.0,31.6
2024-08-04,SYN00005,SYN-MODEL,8000000000000,0,31922.0,0.0,0.0,0.0,0.0,0.0,29.0
2024-08-05,SYN00005,SYN-MODEL,8000000000000,0,31946.0,0.0,0.0,0.0,0.0,0.0,31.7
2024-08-06,SYN00005,SYN-MODEL,8000000000000,0,31970.0,0.0,0.0,0.0,0.0,0.0,29.7
2024-08-07,SYN00005,SYN-MODEL,8000000000000,0,31994.0,0.0,0.0,0.0,0.0,0.0,29.3
2024-08-08,SYN00005,SYN-MODEL,8000000000000,0,32018.0,0.0,0.0,0.0,0.0,0.0,30.1
2024-08-09,SYN00005,SYN-MODEL,8000000000000,0,32042.0,0.0,0.0,0.0,0.0,0.0,29.7
2024-08-10,SYN00005,SYN-MODEL,8000000000000,0,32066.0,0.0,0.0,0.0,0.0,0.0,31.4
2024-08-11,SYN00005,SYN-MODEL,8000000000000,0,32090.0,0.0,0.0,0.0,0.0,0.0,33.1
2024-08-12,SYN00005,SYN-MODEL,8000000000000,0,32114.0,0.0,0.0,0.0,0.0,0.0,32.0
2024-08-13,SYN00005,SYN-MODEL,8000000000000,0,32138.0,0.0,0.0,0.0,0.0,0.0,31.7
2024-08-14,SYN00005,SYN-MODEL,8000000000000,0,32162.0,0.0,0.0,0.0,0.0,0.0,30.1
2024-08-15,SYN00005,SYN-MODEL,8000000000000,0,32186.0,0.0,0.0,0.0,0.0,0.0,30.6
2024-08-16,SYN00005,SYN-MODEL,8000000000000,0,32210.0,0.0,0.0,0.0,0.0,0.0,31.1
2024-08-17,SYN00005,SYN-MODEL,8000000000000,0,32234.0,0.0,0.0,0.0,0.0,0.0,30.9
2024-08-18,SYN00005,SYN-MODEL,8000000000000,0,32258.0,0.0,0.0,0.0,0.0,0.0,31.2
2024-08-19,SYN00005,SYN-MODEL,8000000000000,0,32282.0,0.0,0.0,0.0,0.0,0.0,29.2
2024-08-20,SYN00005,SYN-MODEL,8000000000000,0,32306.0,0.0,0.0,0.0,0.0,0.0,33.6
2024-08-21,SYN00005,SYN-MODEL,8000000000000,0,32330.0,0.0,0.0,0.0,0.0,0.0,28.9
2024-08-22,SYN00005,SYN-MODEL,8000000000000,0,32354.0,0.0,0.0,0.0,0.0,0.0,30.7
2024-08-23,SYN00005,SYN-MODEL,8000000000000,0,32378.0,0.0,0.0,0.0,0.0,0.0,32.2
2024-08-24,SYN00005,SYN-MODEL,8000000000000,0,32402.0,0.0,0.0,0.0,0.0,0.0,29.8
2024-08-25,SYN00005,SYN-MODEL,8000000000000,0,32426.0,0.0,0.0,0.0,0.0,0.0,32.5
2024-08-26,SYN00005,SYN-MODEL,8000000000000,0,32450.0,0.0,0.0,0.0,0.0,0.0,28.8
2024-08-27,SYN00005,SYN-MODEL,8000000000000,0,32474.0,0.0,0.0,0.0,0.0,0.0,29.8
2024-08-28,SYN00005,SYN-MODEL,8000000000000,0,32498.0,0.0,0.0,0.0,0.0,0.0,27.4
